database,workload,workload_label,threads,record_count,dataset_label,series,throughput_ops_sec_mean,throughput_ops_sec_std,read_avg_latency_us_mean,read_p95_latency_us_mean,read_p99_latency_us_mean,update_avg_latency_us_mean,update_p95_latency_us_mean,update_p99_latency_us_mean,avg_cpu_percent_mean,max_cpu_percent_mean,avg_mem_usage_mb_mean,max_mem_usage_mb_mean,total_blk_read_mb_mean,total_blk_write_mb_mean,avg_cpu_percent_std,avg_mem_usage_mb_std,insert_avg_latency_us_mean,insert_avg_latency_us_std,insert_ok_mean,insert_ok_std,insert_ops_mean,insert_ops_std,insert_p95_latency_us_mean,insert_p95_latency_us_std,insert_p99_latency_us_mean,insert_p99_latency_us_std,load_duration_sec_mean,load_duration_sec_std,max_cpu_percent_std,max_mem_usage_mb_std,min_cpu_percent_mean,min_cpu_percent_std,min_mem_usage_mb_mean,min_mem_usage_mb_std,operation_count_mean,operation_count_std,read_avg_latency_us_std,read_max_latency_us_mean,read_max_latency_us_std,read_min_latency_us_mean,read_min_latency_us_std,read_ok_mean,read_ok_std,read_ops_mean,read_ops_std,read_p95_latency_us_std,read_p99_latency_us_std,record_count_mean,record_count_std,rmw_avg_latency_us_mean,rmw_avg_latency_us_std,rmw_ops_mean,rmw_ops_std,rmw_p95_latency_us_mean,rmw_p95_latency_us_std,rmw_p99_latency_us_mean,rmw_p99_latency_us_std,run_duration_sec_mean,run_duration_sec_std,runtime_ms_mean,runtime_ms_std,threads_mean,threads_std,total_blk_read_mb_std,total_blk_write_mb_std,total_net_rx_mb_mean,total_net_rx_mb_std,total_net_tx_mb_mean,total_net_tx_mb_std,update_avg_latency_us_std,update_max_latency_us_mean,update_max_latency_us_std,update_min_latency_us_mean,update_min_latency_us_std,update_ok_mean,update_ok_std,update_ops_mean,update_ops_std,update_p95_latency_us_std,update_p99_latency_us_std,num_repetitions
mongodb,workload_bulk,Bulk Load (100% Inserts),10,1000000,1 GB,bulk_load,6023.2099768559665,715.8724827464615,0.0,0.0,0.0,0.0,0.0,0.0,220.40968619154128,379.8247913716032,1990.5347123579547,2047.9479166666667,0.64453125,240.47786458333334,14.742797231421685,34.78201201015463,1500.582579124579,163.97020807019257,99000.0,0.0,99000.0,0.0,2275.0,163.22989922192565,3203.0,511.3081262800348,159.19860752423605,27.37863720442854,87.01714733999141,0.04510548978043952,3.0907144570518423,4.5761451605715715,1802.1341145833333,234.78164762858222,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.36046552658081,4.361828714987908,16768.666666666668,2100.1881661730536,10.0,0.0,0.9873698861076265,69.5617197912104,133.6433474222819,1.9327658667180334,17.004981994628906,0.24259736882812044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
cassandra,workload_bulk,Bulk Load (100% Inserts),10,1000000,1 GB,bulk_load,4727.378666286574,1841.610784780719,0.0,0.0,0.0,0.0,0.0,0.0,279.38836312944454,477.2814123669657,1936.94921875,2027.8359375,1.5533854166666667,281.6015625,66.33805192915284,57.99097549918196,2099.17972,1177.4305116793976,100000.0,0.0,100000.0,0.0,3909.0,3044.4001051110217,9847.666666666666,10413.021527555455,199.14779424667358,59.47833150727276,95.2523132097772,18.01589772397649,2.248553441942214,0.966653101273913,1831.359375,102.01327854565693,100000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.75602698326111,12.332185120215065,24315.333333333332,12183.425804482635,10.0,0.0,2.313556601590508,16.024091226456154,108.75239213307698,0.29750975605005203,6.219728151957194,0.2587781604443573,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3
mongodb,workload_stress,Stress Test (Workload A),1,1000000,1 GB,stress,888.556136704596,239.6082396244615,1157.6222002914062,2003.3333333333333,3817.6666666666665,1190.0050502645038,2056.6666666666665,3875.6666666666665,65.2479166659438,202.50008066997097,2033.1263040769536,2048.0,254.27864583333334,900.0416666666666,26.443255592375017,6.365517783980901,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,897.8012269337972,140.2958151209799,91.86413229811154,0.0,2.7797710887877165,1.63957763381296,1948.6197916666667,2.785274950719726,100000.0,0.0,341.26343903224137,280233.6666666667,135102.18599761193,605.0,22.338307903688676,50099.0,117.04272724095249,50099.0,117.04272724095249,989.2069213937665,3097.6225291880437,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,119.44071404139201,36.82271094029406,119117.66666666667,36752.563207663945,1.0,0.0,40.622612297119964,140.32293297170486,28.49889373779297,0.13901666919019434,69.6724967956543,0.18235470921645844,385.38276863278725,208681.66666666666,59986.86007229694,621.6666666666666,25.32455988429677,49901.0,117.04272724095249,49901.0,117.04272724095249,1042.3494295740434,3217.087088241991,3
mongodb,workload_stress,Stress Test (Workload A),10,1000000,1 GB,stress,4859.065844383741,533.1173268371313,1892.4063083903086,2842.3333333333335,10089.666666666666,1974.4906068931648,2833.6666666666665,9767.0,297.6060883519736,621.5320912382161,1980.1510416666667,2047.9869791666667,543.0078125,879.09375,40.83309001722954,83.70034220119273,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.14736485481262,5.372435722330436,225.203994871127,0.008131507810414582,0.7894155218223965,0.4610848583073615,1744.2955729166667,268.6674932493963,100000.0,0.0,200.18784962347934,495359.0,100582.59221157506,623.0,27.40437921208944,50134.666666666664,104.8538665635814,50134.666666666664,104.8538665635814,427.4778746711148,2928.287781850229,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.008740822474163,2.427570444112831,20756.0,2406.4540303109884,10.0,0.0,74.5150419065635,185.62048260364944,28.64654477437337,0.011360551550853006,70.12076091766357,0.11809569411604445,275.8896728573044,540329.6666666666,148220.53651681787,616.3333333333334,13.316656236958787,49865.333333333336,104.8538665635814,49865.333333333336,104.8538665635814,424.54838750527995,2508.0095693597345,3
mongodb,workload_stress,Stress Test (Workload A),25,1000000,1 GB,stress,6692.503658644401,432.10854286764453,3291.1292305871043,6376.333333333333,24351.0,3429.069138740273,6492.333333333333,28105.666666666668,417.1356035893854,651.7187526191301,2013.352818080357,2047.9778645833333,586.3138020833334,956.0989583333334,69.47135653984303,49.010760969690395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.40238738059998,1.7687717885118763,58.11599414496944,0.01926907368092284,28.68798183742796,48.77412628651012,1871.3151041666667,222.5515075842792,100000.0,0.0,145.2092172185032,362111.0,152445.95800479592,612.3333333333334,25.73583752927682,49911.333333333336,69.16887546673962,49911.333333333336,69.16887546673962,978.0334009293002,4049.517502122938,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.246209939320883,0.944694607204518,14983.666666666666,966.5528093867056,25.0,0.0,73.59459441416658,15.101371194253009,28.538874944051106,0.2082149525701597,69.56285762786865,0.48918329111522707,171.85105785393722,398036.3333333333,172063.63201250092,644.6666666666666,8.621678104251709,50088.666666666664,69.16887546673962,50088.666666666664,69.16887546673962,966.4312356982949,5702.677733603165,3
mongodb,workload_stress,Stress Test (Workload A),50,1000000,1 GB,stress,8694.540526555573,481.60871524268487,5105.044155738514,10412.333333333334,18881.666666666668,5279.538438767618,10703.0,20511.0,604.3492352928656,813.8300065011994,1957.0131944444445,2047.9765625,492.38671875,864.93359375,70.04595654142665,99.49606323508155,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,77.29319222768147,0.7669231944138325,22.409410802571248,0.010334966058846057,177.44889172342755,158.22809218499827,1753.56640625,301.06384951126887,100000.0,0.0,246.4629421247587,256191.0,146617.46297082078,719.6666666666666,46.52239604033023,50012.666666666664,167.98908694713873,50012.666666666664,167.98908694713873,580.7213904561578,3315.3638312157136,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.784812132517496,0.6401417964512002,11525.0,637.5005882350227,50.0,0.0,81.02735128266127,144.09414842890115,27.064801851908367,1.3042378491692137,66.0806016921997,3.4474514572404793,362.29297398745604,269353.6666666667,177755.56526121296,768.3333333333334,125.50829985834933,49987.333333333336,167.98908694713873,49987.333333333336,167.98908694713873,712.6738384422428,4499.301279087676,3
mongodb,workload_stress,Stress Test (Workload A),75,1000000,1 GB,stress,8663.100203861604,300.98490507084523,7682.82930976084,16097.666666666666,31076.333333333332,7741.722327435086,16143.0,30345.666666666668,623.1489020906339,848.4207398780464,2023.7248263888887,2047.9231770833333,551.9231770833334,877.453125,17.240275057030257,35.76875545505052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,75.21928469340007,1.6112707107314028,30.371678560397545,0.0667881177251675,4.720848935092822,6.846534169149735,1941.171875,153.00004054050282,100000.0,0.0,351.4798826734217,195412.33333333334,89499.76869988734,804.0,57.61076288333631,50007.333333333336,113.16065276116666,50007.333333333336,113.16065276116666,661.2634371665603,3877.2966527380045,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.821362098058065,0.41836454462557765,11552.333333333334,393.82017893111237,75.0,0.0,43.632085157415055,56.20422630302181,28.69650999704997,0.037037205264256245,70.05173301696777,0.19461159009664092,205.45537338277816,179839.0,64850.54029073312,739.6666666666666,41.428653530296316,49992.666666666664,113.16065276116666,49992.666666666664,113.16065276116666,387.9793808954285,2463.0301121450652,3
mongodb,workload_stress,Stress Test (Workload A),100,1000000,1 GB,stress,7860.228503607893,272.7981468485025,11421.924041658056,24825.666666666668,71551.0,11144.740682991795,23999.0,60372.333333333336,607.9959943055555,842.0028464043975,2015.537388392857,2047.9635416666667,560.03515625,843.9401041666666,91.72729865220288,28.10786702370785,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,74.18426807721455,1.3742200888175107,47.3718950698949,0.03252603124165833,45.73575618817364,46.506800689102626,1877.3697916666667,153.83893774754586,100000.0,0.0,380.65691224266016,405503.0,132233.85055272345,659.6666666666666,34.7754702819866,49768.333333333336,21.82506204649447,49768.333333333336,21.82506204649447,2953.390819606056,17869.75814050095,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.984773556391398,0.43116155781552007,12732.666666666666,449.0983559681925,100.0,0.0,58.90175349632137,82.23404122140563,27.847584406534832,0.9861613521146789,67.72645473480225,2.442495742686642,174.5465822855981,342655.0,105224.48627577139,680.6666666666666,10.016652800877813,50231.666666666664,21.82506204649447,50231.666666666664,21.82506204649447,1323.3654068321418,10124.414320509277,3
cassandra,workload_stress,Stress Test (Workload A),1,1000000,1 GB,stress,852.7792289751602,50.13680092612516,1277.2384038167013,2341.6666666666665,3766.3333333333335,1006.5449058703567,1356.3333333333333,1815.3333333333333,59.743511065487105,91.5830950847187,2045.7663503028516,2048.0,618.8528645833334,12.221354166666666,2.14408681330583,2.6696681284078383,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,915.7262336413065,10.562803470723077,37.79576128452904,0.0,1.4659570488619362,0.043480252914775704,2009.68359375,13.282179999608204,100000.0,0.0,114.70076298167139,120265.66666666667,65132.19607331948,770.0,2.6457513110645907,50020.0,203.81118713161945,50020.0,203.81118713161945,441.23614236974436,1055.7202912387984,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,117.84063188234965,7.043418755144755,117539.66666666667,7045.145941237366,1.0,0.0,196.41721179591414,4.0980013061739795,17.966596285502117,0.03894383821787225,58.851150830586754,0.2444442269165302,28.535799676259277,62529.666666666664,83746.16670232336,710.3333333333334,6.506407098647712,49980.0,203.81118713161945,49980.0,203.81118713161945,114.11543862831765,266.5526839732313,3
cassandra,workload_stress,Stress Test (Workload A),10,1000000,1 GB,stress,6100.414396915858,82.93473050469422,1457.059341998529,2433.0,3944.3333333333335,1234.4280814052972,1780.6666666666667,2721.6666666666665,267.9404127526545,347.26715681137995,2047.224609375,2047.9700520833333,666.37109375,34.915364583333336,10.047096388282423,0.8159685193421956,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,129.5618212223053,6.947710526949939,11.225520971307958,0.04176826805298292,1.5057869530850418,0.014742843528326267,2043.703125,5.992565635477663,100000.0,0.0,20.38208392959642,50265.666666666664,25557.546465444084,704.3333333333334,46.800997140374406,49912.666666666664,168.77302312079775,49912.666666666664,168.77302312079775,102.43046421841503,136.82592346968954,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.658496061960857,0.22355766626640533,16394.333333333332,221.14550262967893,10.0,0.0,43.28447024487978,15.298283585821009,15.00376065572103,0.3406714648755228,54.901336669921875,0.4275055731506928,24.656738804266148,35449.666666666664,20595.389516426567,617.6666666666666,33.53108010985231,50087.333333333336,168.77302312079775,50087.333333333336,168.77302312079775,94.07621024113021,139.43218184240442,3
cassandra,workload_stress,Stress Test (Workload A),25,1000000,1 GB,stress,9029.641434951045,18.148984388301233,2182.9654810773077,4389.666666666667,14207.0,1898.4335081687295,3680.3333333333335,11985.666666666666,328.6678301903236,512.3343201943688,2026.0090711805553,2047.89453125,535.3229166666666,42.5,49.19659741555444,4.616194637939246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.2996035416921,3.391552046812857,2.73549631880604,0.0835060872126248,1.4723580951074087,0.07740179987139555,1924.6315104166667,36.96273501109361,100000.0,0.0,27.519867689667432,76607.0,39512.05750147669,741.0,6.244997998398398,50070.666666666664,79.10330797971305,50070.666666666664,79.10330797971305,158.20661595942607,1388.1556108736513,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.338709910710653,0.0217343281072677,11074.666666666666,22.233608194203057,25.0,0.0,76.40422838237032,10.650027967246142,13.222522099812826,0.5033264001155114,52.90255482991537,1.8824794792580315,14.513681300452909,59508.333333333336,31825.835375262865,682.3333333333334,23.45918441321721,49929.333333333336,79.10330797971305,49929.333333333336,79.10330797971305,132.32283753507303,1552.5840825325156,3
cassandra,workload_stress,Stress Test (Workload A),50,1000000,1 GB,stress,11303.717647957843,530.4061033012856,3105.7496043397477,7097.666666666667,16385.666666666668,2874.3862099929593,6473.666666666667,14772.333333333334,360.2096131089074,609.4121862959875,1991.9764973958333,2047.9322916666667,349.01171875,15.421875,75.04758510200611,25.57980471313036,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,54.982149044672646,2.1208525594911865,16.52436417210621,0.04660294314628459,1.4834322127404036,0.08358094277936573,1807.0286458333333,100.1695140194847,100000.0,0.0,204.90492548264774,64660.333333333336,13317.89613014508,902.3333333333334,28.58904218985542,47989.0,1923.798586131095,47989.0,1923.798586131095,300.56835051836936,3426.8990842062058,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.136847813924154,0.4353881164764896,8860.0,426.86883231269064,50.0,0.0,89.82238035599693,9.373200510891827,12.285249392191568,0.39579262429390155,49.517052014668785,3.3311942395164134,191.6175061550742,52927.0,12252.448571612125,838.6666666666666,17.61628034896508,49932.333333333336,88.82191921667385,49932.333333333336,88.82191921667385,349.4757979221642,3089.2985180026444,3
cassandra,workload_stress,Stress Test (Workload A),75,1000000,1 GB,stress,12184.273876994326,539.9649088325503,4119.5754660136345,9929.666666666666,15095.0,3891.9599554975102,9233.666666666666,14313.666666666666,433.1977309466872,713.4371806355742,1994.2314453125,2047.8489583333333,357.3177083333333,4.233072916666667,56.43171732172896,17.112249793040984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,51.995480140050255,4.966121342755828,12.084325198524985,0.1277966766386976,1.5228525402231294,0.06066072953726765,1833.7825520833333,68.21781663755625,100000.0,0.0,260.57864701206336,65183.0,862.8140008136169,962.3333333333334,114.78821077677503,50094.333333333336,216.07946069289724,50094.333333333336,216.07946069289724,657.0398262916285,1740.1241335031245,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.485731919606527,0.3858106933340613,8218.333333333334,373.4331711743526,75.0,0.0,65.73998185143115,0.7191886116413296,11.97636349995931,0.38193383119476404,50.874440828959145,2.451377905347141,288.0302650597878,63732.333333333336,813.538771868516,909.6666666666666,84.19817891934085,49905.666666666664,216.07946069289724,49905.666666666664,216.07946069289724,635.8029044706649,2172.119088202425,3
cassandra,workload_stress,Stress Test (Workload A),100,1000000,1 GB,stress,3897.79125162408,0.0,,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.07700800895691,0.0,0.0,0.0,,,,,100000.0,0.0,0.0,0.0,0.0,9.223372036854776e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1000000.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.225783824920654,0.0,25399.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.223372036854776e+18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
